,DTS
37911,152.8186
37912,154.2237
37913,155.1299
37914,156.6185
37915,157.1643
37916,157.5004
37917,157.7986
37918,157.9725
37919,159.436
37920,160.6263
37921,163.3077
37922,163.9014
37923,165.9289
37924,165.866
37925,162.9128
37926,164.8962
37927,165.4163
37928,160.9776
37929,152.8656
37930,142.9267
37931,135.2432
37932,130.1021
37933,125.9852
37934,125.6167
37935,131.8213
37936,139.1915
37937,144.3428
37938,149.4516
37939,157.3148
37940,165.9344
37941,170.4241
37942,169.8724
37943,166.46200000000005
37944,164.2867
37945,159.7395
37946,158.3235
37947,163.0842
37948,175.5271
37949,189.3548
37950,194.8456
37951,197.8146
37952,198.6289
37953,198.6439
37954,194.3454
37955,186.7001
37956,176.6427
37957,167.9663
37958,164.7356
37959,163.2914
37960,161.0331
37961,160.2575
37962,157.5295
37963,157.4744
37964,157.4193
37965,154.491
37966,154.4943
37967,152.2283
37968,151.5765
37969,151.5811
37970,151.6126
37971,151.6554
37972,149.5327
37973,146.1124
37974,143.8576
37975,140.6596
37976,143.2899
37977,148.49
37978,153.4965
37979,156.6962
37980,159.215
37981,160.0526
37982,160.0927
37983,160.6224
37984,162.9687
37985,160.004
37986,157.3014
37987,154.6239
37988,151.8036
37989,152.8945
37990,154.5014
37991,154.5542
37992,154.5879
37993,154.6182
37994,154.6711
37995,154.5396
37996,152.6853
37997,149.6928
37998,146.5136
37999,146.5664
38000,146.6191
38001,146.6108
38002,146.4193
38003,146.2278
38004,146.0363
38005,145.8448
38006,145.6533
38007,145.8734
38008,149.35299999999995
38009,149.8421
38010,149.7999
38011,149.7472
38012,149.6945
38013,149.6418
38014,149.5891
38015,149.5364
38016,149.4837
38017,149.431
38018,151.9948
38019,152.1509
38020,152.1031
38021,149.1376
38022,149.1336
38023,146.1238
38024,145.1861
38025,144.2484
38026,143.9866
38027,145.0494
38028,146.1122
38029,147.4861
38030,148.7983
38031,147.1343
38032,145.9794
38033,146.0886
38034,146.0234
38035,145.9455
38036,145.8917
38037,146.0647
38038,145.8972
38039,147.6043
38040,148.8693
38041,146.1267
38042,146.0737
38043,145.844
38044,145.6871
38045,145.7714
38046,145.8557
38047,145.6546
38048,145.4254
38049,145.1961
38050,144.9668
38051,144.7376
38052,144.4055
38053,143.8571
38054,143.3087
38055,142.7604
38056,142.7935
38057,143.4754
38058,144.1573
38059,144.5822
38060,144.5822
38061,148.3003
38062,149.6065
38063,152.6082
38064,156.3038
38065,157.2588
38066,157.2623
38067,156.925
38068,154.7404
38069,154.3684
38070,151.8013
38071,149.7434
38072,147.2118
38073,145.6443
38074,144.1954
38075,145.6379
38076,148.4387
38077,149.6051
38078,149.809
38079,150.0766
38080,151.9173
38081,153.7855
38082,155.7498
38083,153.2334
38084,153.0388
38085,153.1886
38086,153.2628
38087,153.3296
38088,153.3296
38089,153.3145
38090,153.3324
38091,152.6003
38092,150.6842
38093,150.4958
38094,150.9078
38095,152.626
38096,153.3177
38097,153.3403
38098,153.3582
38099,151.0579
38100,148.6187
38101,147.7994
38102,149.1153
38103,150.4196
38104,150.643
38105,149.0627
38106,147.2568
38107,143.0103
38108,137.3275
38109,132.1839
38110,129.4438
38111,129.3213
38112,129.1876
38113,129.0438
38114,128.97
38115,129.0346
38116,131.7698
38117,135.1723
38118,139.6802
38119,143.4663
38120,146.3385
38121,146.2552
38122,145.606
38123,144.9567
38124,144.3075
38125,143.6582
38126,143.0606
38127,142.6165
38128,142.1723
38129,142.2017
38130,142.4023
38131,142.6029
38132,142.8035
38133,143.0041
38134,142.8539
38135,139.9951
38136,140.0207
38137,140.0462
38138,140.0719
38139,140.5306
38140,142.0149
38141,143.3909
38142,143.6694
38143,143.94799999999995
38144,144.2265
38145,144.505
38146,143.9702
38147,142.8127
38148,141.8483
38149,141.8174
38150,141.6992
38151,141.58100000000005
38152,141.4628
38153,141.4758
38154,141.6869
38155,141.437
38156,140.1542
38157,137.7397
38158,137.6765
38159,137.6339
38160,137.6259
38161,137.5914
38162,137.8484
38163,139.5222
38164,140.2765
38165,140.30200000000002
38166,140.4423
38167,140.5826
38168,140.7229
38169,140.8633
38170,141.0036
38171,141.1439
38172,141.2842
38173,141.4245
38174,141.5648
38175,141.7051
38176,141.8454
38177,141.9857
38178,142.126
38179,142.2663
38180,142.4066
38181,142.292
38182,141.5235
38183,141.6207
38184,142.60299999999995
38185,144.5057
38186,144.6177
38187,143.9737
38188,143.3297
38189,142.6857
38190,142.0417
38191,141.8764
38192,141.7795
38193,141.6825
38194,144.4277
38195,147.6988
38196,151.4519
38197,153.313
38198,154.7554
38199,155.0346
38200,152.5858
38201,152.1381
38202,149.3746
38203,148.9503
38204,147.3527
38205,145.4986
38206,144.74
38207,144.7249
38208,144.7098
38209,144.6947
38210,144.6796
38211,144.6645
38212,144.6494
38213,144.6343
38214,144.6192
38215,144.6041
38216,144.589
38217,144.79
38218,146.1199
38219,145.4852
38220,144.7252
38221,143.9651
38222,143.2051
38223,142.4609
38224,142.3252
38225,142.1896
38226,142.054
38227,141.9183
38228,141.7827
38229,141.64700000000005
38230,141.5114
38231,141.3758
38232,141.2401
38233,141.0311
38234,140.9209
38235,141.0264
38236,141.1319
38237,141.2374
38238,141.4166
38239,141.6185
38240,144.0327
38241,147.9786
38242,150.0989
38243,150.3864
38244,150.5244
38245,147.7125
38246,144.0565
38247,139.2456
38248,130.8618
38249,123.8742
38250,124.5503
38251,128.0045
38252,131.9001
38253,129.6154
38254,136.2228
38255,157.784
38256,186.7614
38257,212.9544
38258,227.7497
38259,241.9001
38260,246.7409
38261,242.4802
38262,237.0717
38263,230.789
38264,219.235
38265,207.193
38266,198.8585
38267,188.3861
38268,178.8178
38269,174.4852
38270,173.9303
38271,176.5194
38272,179.9745
38273,194.0811
38274,209.814
38275,222.6085
38276,223.3754
38277,225.3946
38278,228.2351
38279,221.0712
38280,202.7862
38281,180.7699
38282,191.1668
38283,221.5458
38284,235.2749
38285,240.3778
38286,236.8127
38287,231.8973
38288,224.5849
38289,214.0852
38290,209.3372
38291,209.3689
38292,209.4007
38293,204.3131
38294,198.3103
38295,194.394
38296,193.8854
38297,193.8858
38298,190.5164
38299,186.4763
38300,182.814
38301,180.9441
38302,177.2206
38303,175.0513
38304,167.2223
38305,159.2743
38306,152.5199
38307,157.5195
38308,168.29
38309,176.1854
38310,183.3461
38311,188.4945
38312,191.2423
38313,187.3106
38314,180.9205
38315,165.9241
38316,157.5833
38317,159.0558
38318,160.7995
38319,159.3944
38320,159.0169
38321,164.9813
38322,174.4131
38323,182.4232
38324,178.0051
38325,173.4142
38326,163.8354
38327,146.8001
38328,134.6118
38329,134.0952
38330,136.2634
38331,139.7279
38332,156.9888
38333,174.083
38334,176.7207
38335,176.8075
38336,178.7854
38337,182.1161
38338,185.1772
38339,190.7397
38340,197.7781
38341,206.6313
38342,214.7796
38343,222.6786
38344,226.5336
38345,227.3543
38346,224.6318
38347,227.4402
38348,232.5117
38349,230.0397
38350,218.1133
38351,205.3486
38352,197.152
38353,192.2962
38354,190.2345
38355,184.7446
38356,179.4927
38357,184.9334
38358,199.3909
38359,204.2148
38360,199.5495
38361,195.2408
38362,190.8504
38363,186.1539
38364,183.8895
38365,186.128
38366,189.3287
38367,189.6104
38368,182.7772
38369,177.0096
38370,175.7609
38371,178.1395
38372,176.362
38373,176.0127
38374,172.1876
38375,166.3702
38376,163.6065
38377,165.6606
38378,170.3731
38379,166.203
38380,154.4793
38381,143.5816
38382,131.2753
38383,126.5997
38384,123.8444
38385,128.4413
38386,132.459
38387,128.7286
38388,125.2842
38389,116.4763
38390,112.8646
38391,112.0944
38392,110.1052
38393,110.0079
38394,110.9258
38395,123.8141
38396,152.2955
38397,164.459
38398,163.6492
38399,157.2886
38400,153.4615
38401,156.4985
38402,162.726
38403,168.7367
38404,174.2761
38405,176.2628
38406,177.2548
38407,172.8635
38408,165.6692
38409,158.5883
38410,150.965
38411,143.8362
38412,141.8423
38413,143.0272
38414,147.91299999999995
38415,153.7359
38416,157.3064
38417,158.0994
38418,157.0173
38419,154.8291
38420,153.534
38421,151.9079
38422,153.0415
38423,154.8644
38424,156.6097
38425,157.6726
38426,158.7605
38427,163.2197
38428,171.0507
38429,175.0177
38430,178.5558
38431,186.0338
38432,186.3684
38433,131.1266
38434,142.0299
38435,148.6331
38436,148.631
38437,147.2592
38438,147.6839
38439,144.4262
38440,133.6288
38441,126.7497
38442,126.6971
38443,132.2328
38444,144.5678
38445,150.3731
38446,147.6417
38447,150.5231
38448,155.9725
38449,161.8223
38450,164.542
38451,166.7394
38452,167.13299999999995
38453,167.78
38454,169.0382
38455,170.6155
38456,171.5289
38457,171.8827
38458,170.6257
38459,168.8395
38460,169.6961
38461,170.9252
38462,168.6337
38463,158.5742
38464,143.7738
38465,132.7557
38466,126.7692
38467,127.1009
38468,127.8401
38469,128.2421
38470,128.0635
38471,127.3025
38472,130.776
38473,134.2494
38474,137.7229
38475,141.1964
38476,144.6698
38477,148.1433
38478,151.6168
38479,155.0902
38480,158.5637
38481,148.4947
38482,139.9788
38483,134.2735
38484,130.6507
38485,128.8017
38486,125.6901
38487,123.6316
38488,122.0027
38489,120.9988
38490,121.054
38491,126.0387
38492,135.79399999999998
38493,146.6258
38494,144.1436
38495,132.5563
38496,124.6748
38497,123.9919
38498,128.8479
38499,133.491
38500,135.2254
38501,136.1095
38502,134.0736
38503,130.9123
38504,127.0441
38505,123.141
38506,121.5106
38507,121.545
38508,121.8906
38509,122.426
38510,122.6827
38511,121.8244
38512,121.5076
38513,121.371
38514,123.5589
38515,126.4747
38516,131.2092
38517,133.0421
38518,133.4091
38519,132.1876
38520,131.0198
38521,132.7495
38522,135.9084974025974
38523,135.8047168831169
38524,135.64407857142857
38525,135.41608636363634
38526,135.13441363636363
38527,134.82219870129867
38528,134.50802077922074
38529,134.21905714285714
38530,134.02588441558441
38531,133.9490233766234
38532,133.9487564935065
38533,133.9729564935065
38534,133.96300064935068
38535,133.87877922077922
38536,133.7377142857143
38537,133.5811746753247
38538,133.42080974025976
38539,133.250212987013
38540,133.09346948051947
38541,133.00317532467534
38542,132.955087012987
38543,132.9073512987013
38544,132.82565064935062
38545,132.66963766233764
38546,132.48177337662332
38547,132.314961038961
38548,132.13303116883114
38549,131.91474350649347
38550,131.65003376623372
38551,131.36003116883114
38552,131.0498032467532
38553,130.73164740259736
38554,130.40772987012983
38555,130.08212662337658
38556,129.74920389610386
38557,129.41215584415582
38558,129.08167077922076
38559,128.7686149350649
38560,128.47051168831166
38561,128.16287987012984
38562,127.84330064935061
38563,127.53854675324673
38564,127.3015012987013
38565,127.15942467532467
38566,127.08775649350648
38567,127.05342012987012
38568,124.729
38569,124.8648
38570,124.2265
38571,124.0878
38572,126.1853
38573,128.4049
38574,129.1042
38575,128.2143
38576,126.9228
38577,125.8089
38578,125.2152
38579,123.1225
38580,122.2861
38581,123.9021
38582,128.1421
38583,132.8042
38584,132.3583
38585,130.7737
38586,126.4757
38587,126.7158
38588,126.8807
38589,126.2764
38590,125.6648
38591,125.6476
38592,126.5477
38593,128.067
38594,129.562
38595,130.2833
38596,130.435
38597,129.7159
38598,128.5696
38599,127.073
38600,126.3017
38601,125.9664
38602,125.8179
38603,125.1572
38604,124.4413
38605,124.149
38606,123.5396
38607,121.8803
38608,120.4152
38609,119.363
38610,119.3363
38611,119.6874
38612,120.8353
38613,122.1744
38614,123.9855
38615,125.5333
38616,126.3938
38617,127.2542
38618,127.9364
38619,128.0113
38620,127.7392
38621,127.5619
38622,127.8128
38623,126.9817
38624,126.0846
38625,125.1875
38626,124.474
38627,124.682
38628,165.45267758620687
38629,165.57154576271182
38630,165.66846666666663
38631,165.7580475409836
38632,165.7824758064516
38633,165.989346031746
38634,166.04113437499998
38635,165.9960523076923
38636,165.94094696969697
38637,165.91332238805967
38638,165.83231470588234
38639,165.72854637681158
38640,165.67253714285712
38641,165.68103521126758
38642,165.62544027777778
38643,165.4841109589041
38644,165.32892027027026
38645,165.263836
38646,165.28530131578947
38647,165.38994415584415
38648,165.50150128205127
38649,165.60545443037972
38650,165.68758624999998
38651,165.73969382716047
38652,165.77420487804875
38653,165.7688192771084
38654,165.75951547619047
38655,165.71448823529408
38656,165.70495930232556
38657,165.85755172413792
38658,166.0066761363636
38659,166.13705505617975
38660,166.23210666666662
38661,166.13448131868128
38662,166.08033804347824
38663,166.02566129032255
38664,165.94760744680846
38665,165.87098526315785
38666,165.8048958333333
38667,165.73304020618554
38668,165.6513326530612
38669,165.56786666666665
38670,165.8154
38671,161.4817
38672,156.9034
38673,156.25
38674,156.625
38675,157.0
38676,159.496
38677,169.7543
38678,178.6242
38679,176.6613
38680,176.6516
38681,181.1205
38682,184.0
38683,178.9606
38684,171.3681
38685,169.7063
38686,162.3518
38687,163.1875
38688,174.6595
38689,175.5817
38690,182.1604
38691,170.6271
38692,163.856
38693,165.735
38694,175.3521
38695,162.5215
38696,158.9732
38697,160.1727
38698,160.5996
38699,163.8606
38700,167.4651
38701,157.9791
38702,158.7852
38703,166.19299999999996
38704,153.2405
38705,155.0146
38706,156.3685
38707,154.8622
38708,154.3016
38709,155.6197
38710,156.0466
38711,162.7556
38712,155.6531
38713,157.6801
38714,160.9532
38715,169.2436
38716,179.16099999999997
38717,165.5993
38718,168.4627
38719,172.0647
38720,165.4483
38721,164.9213
38722,166.2107
38723,167.5
38724,167.2673
38725,164.5362
38726,163.6656
38727,169.1994
38728,172.4659
38729,171.3868
38730,171.1329
38731,167.2726
38732,178.8153
38733,169.3038
38734,163.1108
38735,162.3591
38736,164.0901
38737,160.4048
38738,158.6723
38739,161.8079
38740,166.2759
38741,161.6782
38742,155.3084
38743,154.0
38744,160.4476
38745,166.8952
38746,173.3428
38747,174.0914
38748,173.7138
38749,172.176
38750,169.9083
38751,168.5696
38752,165.3272
38753,164.9873
38754,161.9322
38755,164.895
38756,178.9805
38757,178.9805
38758,177.6104
38759,174.6917
38760,157.3482
38761,161.1533
38762,160.9954
38763,158.6886
38764,158.6685
38765,159.5264
38766,158.8349
38767,157.7257
38768,157.3882
38769,157.162
38770,156.6382
38771,156.3875
38772,157.1568
38773,163.8864
38774,161.84799999999996
38775,163.1981
38776,174.1823
38777,164.2128
38778,175.2345
38779,176.5782
38780,161.3132
38781,156.5552
38782,172.3333
38783,178.2664
38784,172.385
38785,170.1379
38786,162.3865
38787,158.0741
38788,157.9056
38789,159.3311
38790,159.9132
38791,160.0
38792,160.0
38793,160.0
38794,158.0011
38795,157.8535
38796,158.6167
38797,161.8184
38798,159.4699
38799,160.3023
38800,158.3065
38801,160.5159
38802,159.3349
38803,160.3373
38804,163.8734
38805,160.9116
38806,159.3151
38807,159.2355
38808,153.503
38809,152.398
38810,153.3054
38811,161.9776
38812,166.7848
38813,170.4034
38814,162.9395
38815,161.3653
38816,171.0686
38817,168.8406
38818,159.5886
38819,160.9491
38820,169.9615
38821,164.5103
38822,158.9832
38823,157.3648
38824,162.0908
38825,167.1143
38826,163.6952
38827,162.4249
38828,166.0274
38829,163.70772300000002
38830,163.63015656565656
38831,163.55359795918366
38832,163.51525773195877
38833,163.35588229166666
38834,163.29327263157896
38835,163.29521382978723
38836,163.30527956989246
38837,163.29674891304347
38838,163.32852857142856
38839,163.60685494505495
38840,163.85072417582418
38841,164.099867032967
38842,164.47702967032964
38843,164.9897131868132
38844,165.53370549450548
38845,165.94002857142857
38846,166.36223406593405
38847,166.7430824175824
38848,167.11570439560438
38849,167.4924758241758
38850,167.81609120879122
38851,168.09457142857144
38852,168.38776263736264
38853,168.71658461538462
38854,169.04914175824177
38855,169.41877802197803
38856,169.75718131868135
38857,169.95288131868134
38858,170.11168681318685
38859,170.29985934065937
38860,170.62601868131873
38861,170.957743956044
38862,171.4069208791209
38863,171.90538571428573
38864,172.38168461538464
38865,172.8555483516484
38866,173.37147032967036
38867,173.9282296703297
38868,174.49717802197804
38869,174.93796703296707
38870,175.3812417582418
38871,175.71414945054948
38872,175.95989120879125
38873,176.19717912087916
38874,176.12150439560443
38875,176.10560549450554
38876,176.3916483516484
38877,176.55207912087914
38878,176.80050549450553
38879,176.83977362637364
38880,176.8224307692308
38881,176.9838241758242
38882,177.20849230769232
38883,177.27076373626375
38884,177.27882527472528
38885,177.3625065934066
38886,177.48187032967033
38887,177.68641428571428
38888,177.93834725274726
38889,178.1261978021978
38890,178.30719340659343
38891,178.5301065934066
38892,178.674489010989
38893,178.74042307692307
38894,178.84300879120877
38895,179.11075164835162
38896,179.4533791208791
38897,179.79780329670328
38898,180.08707692307692
38899,180.38219230769232
38900,180.6294285714286
38901,180.80130329670334
38902,180.90289230769238
38903,181.01124175824182
38904,181.151243956044
38905,181.3289571428572
38906,181.4825890109891
38907,181.62341318681325
38908,181.85913626373636
38909,182.05671758241766
38910,182.25824615384622
38911,182.52939450549454
38912,182.7446637362638
38913,182.9083351648352
38914,183.0282032967033
38915,183.36553626373626
38916,183.72016813186812
38917,183.95437032967035
38918,184.12230111111114
38919,184.39796067415733
38920,184.66442500000005
38921,184.83342413793108
38922,185.06973953488378
38923,185.37664000000004
38924,185.71011428571433
38925,185.99468433734944
38926,186.22493292682933
38927,186.50307777777783
38928,186.80405500000006
38929,187.06705063291145
38930,187.06705063291145
38931,187.06705063291145
38932,187.06705063291145
38933,187.06705063291145
38934,187.06705063291145
38935,187.06705063291145
38936,187.06705063291145
38937,187.06705063291145
38938,184.0
38939,184.0
38940,188.9479
38941,196.0
38942,201.9626
38943,203.5033
38944,197.423
38945,205.3159
38946,208.0
38947,208.0
38948,208.0
38949,201.625
38950,195.25
38951,195.25
38952,195.25
38953,195.25
38954,195.5691
38955,195.6897
38956,196.7892
38957,193.4318
38958,194.7341
38959,204.3722
38960,187.5352
38961,202.0284
38962,206.3557
38963,202.0318
38964,201.7901
38965,206.4753
38966,209.5
38967,209.5
38968,197.5
38969,197.5
38970,186.9328
38971,178.75
38972,178.75
38973,157.0
38974,160.4012
38975,189.228
38976,188.7815
38977,186.8196
38978,178.8079
38979,175.0
38980,176.0
38981,177.0
38982,178.0
38983,179.0
38984,180.0
38985,181.0
38986,181.0
38987,181.0
38988,175.0
38989,175.8017
38990,180.1983
38991,173.1388
38992,166.0
38993,169.3353
38994,182.3657
38995,189.0326
38996,189.9593
38997,188.1423
38998,186.3254
38999,182.8008
39000,173.9471
39001,169.7605
39002,169.1947
39003,173.0775
39004,180.0453
39005,174.8921
39006,172.1301
39007,180.6863
39008,171.4829
39009,170.7371
39010,177.9799
39011,181.5671
39012,181.6789
39013,181.3114
39014,193.6368
39015,193.6368
39016,192.381
39017,187.06705063291145
39018,187.06705063291145
39019,187.06705063291145
39020,187.06705063291145
39021,187.06705063291145
39022,187.06705063291145
39023,187.06705063291145
39024,187.06705063291145
39025,187.06705063291145
39026,187.06705063291145
39027,187.06705063291145
39028,187.06705063291145
39029,187.06705063291145
39030,187.06705063291145
39031,187.06705063291145
39032,187.06705063291145
39033,187.06705063291145
39034,187.06705063291145
39035,187.06705063291145
39036,187.06705063291145
39037,187.06705063291145
39038,187.06705063291145
39039,187.10637179487185
39040,187.14671428571435
39041,187.12301447368426
39042,187.00465466666674
39043,186.80252027027032
39044,186.57374246575347
39045,186.4230583333334
39046,186.15696197183104
39047,185.84491857142862
39048,185.52383043478267
39049,185.1932985294118
39050,184.9480492537314
39051,184.79195909090913
39052,184.6310661538462
39053,184.46514531250006
39054,184.2939571428572
39055,184.11210000000005
39056,183.92230327868856
39057,183.70785500000005
39058,183.5430423728814
39059,183.35009310344833
39060,182.98128421052638
39061,182.89996428571433
39062,182.55217454545462
39063,182.1113685185186
39064,181.73551132075477
39065,181.34984615384622
39066,180.85719019607848
39067,180.28433400000006
39068,179.6880959183674
39069,179.3170145833334
39070,178.93014255319156
39071,178.75617173913048
39072,178.75630888888892
39073,178.75645227272733
39074,179.2624162790698
39075,179.7114928571429
39076,179.47938292682932
39077,179.24683000000005
39078,179.05265641025647
39079,179.0590973684211
39080,179.16880270270275
39081,179.25682500000005
39082,179.32130571428578
39083,179.3601676470589
39084,179.3710818181819
39085,179.35142812500007
39086,179.29824838709683
39087,179.24152333333342
39088,179.18088620689662
39089,179.33020357142865
39090,179.46088888888897
39091,179.432526923077
39092,179.6842760000001
39093,180.25445416666676
39094,180.72920000000013
39095,180.65481363636377
39096,180.25587142857157
39097,179.77070000000015
39098,167.8235650000002
39099,167.29284285714303
39100,166.80287727272744
39101,166.22990434782625
39102,165.56515833333347
39103,165.0021840000001
39104,164.69607692307702
39105,164.48884444444454
39106,164.32289642857154
39107,164.32289642857154
39108,164.32289642857154
39109,164.32289642857154
39110,164.32289642857154
39111,164.32289642857154
39112,164.32289642857154
39113,164.32289642857154
39114,164.32289642857154
39115,164.32289642857154
39116,164.32289642857154
39117,164.32289642857154
39118,164.32289642857154
39119,164.32289642857154
39120,164.32289642857154
39121,164.32289642857154
39122,164.32289642857154
39123,164.32289642857154
39124,164.32289642857154
39125,164.32289642857154
39126,164.32289642857154
39127,164.32289642857154
39128,164.32289642857154
39129,164.32289642857154
39130,164.32289642857154
39131,164.32289642857154
39132,164.32289642857154
39133,164.32289642857154
39134,164.32289642857154
39135,164.32289642857154
39136,164.32289642857154
39137,164.32289642857154
39138,181.0
39139,181.0
39140,174.3542
39141,172.9236
39142,175.8909
39143,175.03799999999995
39144,170.1369
39145,170.1369
39146,175.0
39147,175.1678
39148,176.2092
39149,164.32289642857154
39150,164.32289642857154
39151,164.32289642857154
39152,164.32289642857154
39153,164.32289642857154
39154,164.32289642857154
39155,164.32289642857154
39156,164.32289642857154
39157,164.32289642857154
39158,164.32289642857154
39159,164.32289642857154
39160,164.32289642857154
39161,164.32289642857154
39162,164.32289642857154
39163,164.32289642857154
39164,164.32289642857154
39165,164.32289642857154
39166,164.32289642857154
39167,164.32289642857154
39168,164.32289642857154
39169,164.32289642857154
39170,164.32289642857154
39171,164.32289642857154
39172,164.32289642857154
39173,164.32289642857154
39174,164.32289642857154
39175,164.32289642857154
39176,164.32289642857154
39177,164.32289642857154
39178,164.32289642857154
39179,164.32289642857154
39180,164.32289642857154
39181,164.32289642857154
39182,164.32289642857154
39183,164.32289642857154
39184,164.32289642857154
39185,164.32289642857154
39186,164.32289642857154
39187,164.32289642857154
39188,164.32289642857154
39189,159.68
39190,159.68
39191,162.9005
39192,164.0481
39193,154.8267
39194,154.9938
39195,158.5158
39196,157.726
39197,157.2429
39198,156.6784
39199,156.5136
39200,153.6245
39201,150.276
39202,151.4908
39203,157.0434
39204,159.1008
39205,159.8423
39206,164.32289642857154
39207,164.32289642857154
39208,164.32289642857154
39209,164.32289642857154
39210,164.32289642857154
39211,164.32289642857154
39212,164.32289642857154
39213,164.32289642857154
39214,164.32289642857154
39215,164.32289642857154
39216,164.32289642857154
39217,164.32289642857154
39218,164.32289642857154
39219,164.32289642857154
39220,164.32289642857154
39221,164.32289642857154
39222,164.32289642857154
39223,164.32289642857154
39224,164.32289642857154
39225,164.32289642857154
39226,164.32289642857154
39227,164.32289642857154
39228,164.32289642857154
39229,164.32289642857154
39230,164.32289642857154
39231,164.32289642857154
39232,164.32289642857154
39233,164.32289642857154
39234,164.32289642857154
39235,164.32289642857154
39236,164.32289642857154
39237,164.32289642857154
39238,164.32289642857154
39239,163.70522592592604
39240,163.04004230769243
39241,162.58747600000012
39242,162.1568041666668
39243,161.55966956521755
39244,160.94701818181832
39245,160.50940476190493
39246,160.02803000000017
39247,161.2583200000002
39248,161.22530000000017
39249,161.06514545454561
39250,160.903691304348
39251,160.75725416666683
39252,160.70806000000016
39253,160.68761153846168
39254,160.718151851852
39255,160.885942857143
39256,161.04216206896564
39257,161.1012066666668
39258,161.195241935484
39259,161.30563437500012
39260,161.27153333333345
39261,161.24958529411776
39262,161.23412571428582
39263,161.1468527777779
39264,161.05151081081092
39265,161.2202657894738
39266,161.35061282051294
39267,161.2584250000001
39268,161.166424390244
39269,161.09955714285724
39270,161.0555488372094
39271,161.0009227272728
39272,160.91229777777787
39273,160.87052826086966
39274,160.8582659574469
39275,160.8543937500001
39276,160.88483265306132
39277,160.94349800000012
39278,161.02685686274518
39279,161.13493653846166
39280,161.238003773585
39281,161.2762962962964
39282,161.26305272727282
39283,161.21084642857153
39284,161.12700701754397
39285,161.03376724137942
39286,160.94014406779672
39287,160.88524500000008
39288,160.9071442622952
39289,160.9689129032259
39290,161.0679396825398
39291,161.1951843750001
39292,161.35371692307703
39293,161.51633333333345
39294,161.5422985074628
39295,161.53417205882363
39296,161.55881449275373
39297,161.5209342857144
39298,161.41742957746487
39299,161.31094305555564
39300,161.1853424657535
39301,161.07565135135144
39302,161.02615466666674
39303,161.02007236842113
39304,161.02311038961048
39305,161.0356500000001
39306,161.08009367088616
39307,161.1566637500001
39308,161.25187037037045
39309,161.3533451219513
39310,161.44506626506035
39311,161.5296380952382
39312,161.6089000000001
39313,161.71226627906987
39314,161.82189540229896
39315,161.93441704545464
39316,162.01254157303381
39317,162.04150222222233
39318,162.1163263736265
39319,162.22842717391316
39320,162.34234623655925
39321,162.4296840425533
39322,162.5261747368422
39323,162.65154166666676
39324,162.7424494845362
39325,162.84998265306132
39326,162.99008686868697
39327,174.8295
39328,173.2766
39329,159.27200000000005
39330,155.1635
39331,153.2948
39332,153.2948
39333,163.0666
39334,163.0666
39335,162.8494
39336,161.447
39337,158.8052
39338,162.19799999999995
39339,166.4424
39340,163.8367
39341,158.9764
39342,159.2555
39343,158.3895
39344,158.4155
39345,159.1344
39346,160.15200000000004
39347,160.5649
39348,157.7019
39349,157.3517
39350,157.3892
39351,159.5274
39352,160.1764
39353,161.5122
39354,165.4163
39355,165.4163
39356,162.8135
39357,164.0163
39358,164.7278
39359,160.1803
39360,160.5253
39361,160.7085
39362,158.0923
39363,157.6192
39364,167.4642
39365,166.3038
39366,157.6631
39367,157.4864
39368,158.358
39369,159.2072
39370,158.65200000000004
39371,157.0128
39372,158.9909
39373,160.2942
39374,160.6724
39375,162.3459
39376,163.8181
39377,165.1948
39378,166.64700000000005
39379,166.5975
39380,163.3058
39381,160.5479
39382,158.3395
39383,156.43200000000004
39384,155.7191
39385,155.51
39386,157.6462
39387,162.2211
39388,164.7368
39389,167.2076
39390,169.2116
39391,171.4998
39392,172.0864
39393,163.256
39394,160.9897
39395,163.2345
39396,158.9072
39397,154.1721
39398,153.7504
39399,152.1421
39400,153.0682
39401,157.3634
39402,160.5639
39403,161.254
39404,162.0012
39405,164.5467
39406,167.2057
39407,168.8684
39408,169.5728
39409,168.9662
39410,168.5491
39411,168.2669
39412,170.4984
39413,171.25
39414,171.7238
39415,168.8875
39416,164.61900000000003
39417,168.8505
39418,172.4296
39419,172.8229
39420,170.5521
39421,171.5963
39422,174.5614
39423,171.4696
39424,173.2807
39425,176.7203
39426,180.216
39427,176.8892
39428,173.5663
39429,182.5939
39430,185.4889
39431,178.072
39432,172.2914
39433,173.0132
39434,175.1244
39435,175.1244
39436,175.2258
39437,175.3272
39438,175.3272
39439,175.3272
39440,164.3902
39441,164.3902
39442,167.5242
39443,171.25
39444,171.25
39445,166.8953
39446,162.5406
39447,166.06799999999996
39448,175.6572
39449,176.3969
39450,164.4263
39451,164.4263
39452,173.048
39453,175.7629
39454,171.0921
39455,165.8287
39456,165.8287
39457,157.3785
39458,157.3785
39459,156.5234
39460,155.5341
39461,155.5341
39462,162.7572
39463,162.7572
39464,157.3001
39465,152.4003
39466,160.1219
39467,169.7502
39468,172.2395
39469,177.0664
39470,175.6578
39471,170.2682
39472,170.2682
39473,160.6147
39474,160.4144
39475,159.2576
39476,159.0937
39477,169.1021
39478,169.1021
39479,169.1021
39480,176.0314
39481,176.0314
39482,177.6848
39483,178.3055
39484,178.3055
39485,182.2942
39486,182.2942
39487,183.4093
39488,183.6875
39489,177.0227
